randmarks, x_dist, y_dist, time
7,0.46154359,0.38103953,1646125965
,,,
8,0.464017063,0.331039488,1646125965
,,,
9,0.405293256,0.524854422,1646125965
,,,
10,0.396628082,0.449031234,1646125965
,,,
11,0.38788265,0.390944183,1646125965
,,,
12,0.380869865,0.343371004,1646125965
,,,
13,0.37033087,0.548697352,1646125965
,,,
14,0.351070583,0.481275678,1646125965
,,,
15,0.337706953,0.429204732,1646125965
,,,
16,0.327404857,0.383982122,1646125965
,,,
17,0.34498167,0.591672122,1646125965
,,,
18,0.317355692,0.548855126,1646125965
,,,
19,0.295691699,0.524547696,1646125965
,,,
0,0.424591124,0.762118697,1646125965
,,,
1,0.477643132,0.671696424,1646125965
,,,
2,0.513510108,0.595459759,1646125965
,,,
3,0.53793174,0.540395141,1646125965
,,,
4,0.559591591,0.490616083,1646125965
,,,
5,0.446115762,0.516053259,1646125965
,,,
6,0.455902368,0.436846256,1646125965
,,,
7,0.46154359,0.38103953,1646125965
,,,
8,0.464017063,0.331039488,1646125965
,,,
9,0.405293256,0.524854422,1646125965
,,,
10,0.396628082,0.449031234,1646125965
,,,
11,0.38788265,0.390944183,1646125965
,,,
12,0.380869865,0.343371004,1646125965
,,,
13,0.37033087,0.548697352,1646125965
,,,
14,0.351070583,0.481275678,1646125965
,,,
15,0.337706953,0.429204732,1646125965
,,,
16,0.327404857,0.383982122,1646125965
,,,
17,0.34498167,0.591672122,1646125965
,,,
18,0.317355692,0.548855126,1646125965
,,,
19,0.295691699,0.524547696,1646125965
,,,
0,0.424591124,0.762118697,1646125965
,,,
1,0.477643132,0.671696424,1646125965
,,,
2,0.513510108,0.595459759,1646125965
,,,
3,0.53793174,0.540395141,1646125965
,,,
4,0.559591591,0.490616083,1646125965
,,,
5,0.446115762,0.516053259,1646125965
,,,
6,0.455902368,0.436846256,1646125965
,,,
7,0.46154359,0.38103953,1646125965
,,,
8,0.464017063,0.331039488,1646125965
,,,
9,0.405293256,0.524854422,1646125965
,,,
10,0.396628082,0.449031234,1646125965
,,,
11,0.38788265,0.390944183,1646125965
,,,
12,0.380869865,0.343371004,1646125965
,,,
13,0.37033087,0.548697352,1646125965
,,,
14,0.351070583,0.481275678,1646125965
,,,
15,0.337706953,0.429204732,1646125965
,,,
16,0.327404857,0.383982122,1646125965
,,,
17,0.34498167,0.591672122,1646125965
,,,
18,0.317355692,0.548855126,1646125965
,,,
19,0.295691699,0.524547696,1646125965
,,,
0,0.424591124,0.762118697,1646125965
,,,
1,0.477643132,0.671696424,1646125965
,,,
2,0.513510108,0.595459759,1646125965
,,,
3,0.53793174,0.540395141,1646125965
,,,
4,0.559591591,0.490616083,1646125965
,,,
5,0.446115762,0.516053259,1646125965
,,,
6,0.455902368,0.436846256,1646125965
,,,
7,0.46154359,0.38103953,1646125965
,,,
8,0.464017063,0.331039488,1646125965
,,,
9,0.405293256,0.524854422,1646125965
,,,
10,0.396628082,0.449031234,1646125965
,,,
11,0.38788265,0.390944183,1646125965
,,,
12,0.380869865,0.343371004,1646125965
,,,
13,0.37033087,0.548697352,1646125965
,,,
14,0.351070583,0.481275678,1646125965
,,,
15,0.337706953,0.429204732,1646125965
,,,
16,0.327404857,0.383982122,1646125965
,,,
17,0.34498167,0.591672122,1646125965
,,,
18,0.317355692,0.548855126,1646125965
,,,
19,0.295691699,0.524547696,1646125965
,,,
0,0.424591124,0.762118697,1646125965
,,,
1,0.477643132,0.671696424,1646125965
,,,
2,0.513510108,0.595459759,1646125965
,,,
3,0.53793174,0.540395141,1646125965
,,,
4,0.559591591,0.490616083,1646125965
,,,
5,0.446115762,0.516053259,1646125965
,,,
6,0.455902368,0.436846256,1646125965
,,,
7,0.46154359,0.38103953,1646125965
,,,
8,0.464017063,0.331039488,1646125965
,,,
9,0.405293256,0.524854422,1646125965
,,,
10,0.396628082,0.449031234,1646125965
,,,
11,0.38788265,0.390944183,1646125965
,,,
12,0.380869865,0.343371004,1646125965
,,,
13,0.37033087,0.548697352,1646125965
,,,
14,0.351070583,0.481275678,1646125965
,,,
15,0.337706953,0.429204732,1646125965
,,,
16,0.327404857,0.383982122,1646125965
,,,
17,0.34498167,0.591672122,1646125965
,,,
18,0.317355692,0.548855126,1646125965
,,,
19,0.295691699,0.524547696,1646125965
,,,
0,0.407784224,0.702741504,1646125965
,,,
1,0.461828232,0.645152569,1646125965
,,,
2,0.49436301,0.571773589,1646125965
,,,
3,0.514670491,0.513198555,1646125965
,,,
4,0.539474547,0.470773518,1646125965
,,,
5,0.421125084,0.486687064,1646125965
,,,
6,0.428190082,0.409439266,1646125965
,,,
7,0.43339631,0.35914439,1646125965
,,,
8,0.434441209,0.320516795,1646125965
,,,
9,0.378350139,0.492143929,1646125965
,,,
10,0.364038706,0.412001789,1646125965
,,,
11,0.3536385,0.366090506,1646125965
,,,
12,0.342360556,0.329428136,1646125965
,,,
13,0.34351635,0.514464736,1646125965
,,,
14,0.320925862,0.441697896,1646125965
,,,
15,0.306763113,0.398023814,1646125965
,,,
16,0.293148398,0.361527532,1646125965
,,,
17,0.314388901,0.554314971,1646125965
,,,
18,0.269143105,0.519618928,1646125965
,,,
19,0.238467932,0.497422278,1646125965
,,,
0,0.407784224,0.702741504,1646125965
,,,
1,0.461828232,0.645152569,1646125965
,,,
2,0.49436301,0.571773589,1646125965
,,,
3,0.514670491,0.513198555,1646125965
,,,
4,0.539474547,0.470773518,1646125965
,,,
5,0.421125084,0.486687064,1646125965
,,,
6,0.428190082,0.409439266,1646125965
,,,
7,0.43339631,0.35914439,1646125965
,,,
8,0.434441209,0.320516795,1646125965
,,,
9,0.378350139,0.492143929,1646125965
,,,
10,0.364038706,0.412001789,1646125965
,,,
11,0.3536385,0.366090506,1646125965
,,,
12,0.342360556,0.329428136,1646125965
,,,
13,0.34351635,0.514464736,1646125965
,,,
14,0.320925862,0.441697896,1646125965
,,,
15,0.306763113,0.398023814,1646125965
,,,
16,0.293148398,0.361527532,1646125965
,,,
17,0.314388901,0.554314971,1646125965
,,,
18,0.269143105,0.519618928,1646125965
,,,
19,0.238467932,0.497422278,1646125965
,,,
0,0.407784224,0.702741504,1646125965
,,,
1,0.461828232,0.645152569,1646125965
,,,
2,0.49436301,0.571773589,1646125965
,,,
3,0.514670491,0.513198555,1646125965
,,,
4,0.539474547,0.470773518,1646125965
,,,
5,0.421125084,0.486687064,1646125965
,,,
6,0.428190082,0.409439266,1646125965
,,,
7,0.43339631,0.35914439,1646125965
,,,
8,0.434441209,0.320516795,1646125965
,,,
9,0.378350139,0.492143929,1646125965
,,,
10,0.364038706,0.412001789,1646125965
,,,
11,0.3536385,0.366090506,1646125965
,,,
12,0.342360556,0.329428136,1646125965
,,,
13,0.34351635,0.514464736,1646125965
,,,
14,0.320925862,0.441697896,1646125965
,,,
15,0.306763113,0.398023814,1646125965
,,,
16,0.293148398,0.361527532,1646125965
,,,
17,0.314388901,0.554314971,1646125965
,,,
18,0.269143105,0.519618928,1646125965
,,,
19,0.238467932,0.497422278,1646125965
,,,
0,0.407784224,0.702741504,1646125965
,,,
1,0.461828232,0.645152569,1646125965
,,,
2,0.49436301,0.571773589,1646125965
,,,
3,0.514670491,0.513198555,1646125965
,,,
4,0.539474547,0.470773518,1646125965
,,,
5,0.421125084,0.486687064,1646125965
,,,
6,0.428190082,0.409439266,1646125965
,,,
7,0.43339631,0.35914439,1646125965
,,,
8,0.434441209,0.320516795,1646125965
,,,
9,0.378350139,0.492143929,1646125965
,,,
10,0.364038706,0.412001789,1646125965
,,,
11,0.3536385,0.366090506,1646125965
,,,
12,0.342360556,0.329428136,1646125965
,,,
13,0.34351635,0.514464736,1646125965
,,,
14,0.320925862,0.441697896,1646125965
,,,
15,0.306763113,0.398023814,1646125965
,,,
16,0.293148398,0.361527532,1646125965
,,,
17,0.314388901,0.554314971,1646125965
,,,
18,0.269143105,0.519618928,1646125965
,,,
19,0.238467932,0.497422278,1646125965
,,,
0,0.407784224,0.702741504,1646125965
,,,
1,0.461828232,0.645152569,1646125965
,,,
2,0.49436301,0.571773589,1646125965
,,,
3,0.514670491,0.513198555,1646125965
,,,
4,0.539474547,0.470773518,1646125965
,,,
5,0.421125084,0.486687064,1646125965
,,,
6,0.428190082,0.409439266,1646125965
,,,
7,0.43339631,0.35914439,1646125965
,,,
8,0.434441209,0.320516795,1646125965
,,,
9,0.378350139,0.492143929,1646125965
,,,
10,0.364038706,0.412001789,1646125965
,,,
11,0.3536385,0.366090506,1646125965
,,,
12,0.342360556,0.329428136,1646125965
,,,
13,0.34351635,0.514464736,1646125965
,,,
14,0.320925862,0.441697896,1646125965
,,,
15,0.306763113,0.398023814,1646125965
,,,
16,0.293148398,0.361527532,1646125965
,,,
17,0.314388901,0.554314971,1646125965
,,,
18,0.269143105,0.519618928,1646125965
,,,
19,0.238467932,0.497422278,1646125965
,,,
0,0.393478155,0.691501141,1646125965
,,,
1,0.445731312,0.631394684,1646125965
,,,
2,0.478144854,0.560810745,1646125965
,,,
3,0.498745084,0.503433466,1646125965
,,,
4,0.520076334,0.459519923,1646125965
,,,
5,0.405406713,0.479738563,1646125965
,,,
6,0.412502021,0.402545035,1646125965
,,,
7,0.413926661,0.353040338,1646125965
,,,
8,0.411040068,0.314477354,1646125965
,,,
9,0.361527801,0.48659116,1646125965
,,,
10,0.348101616,0.405268878,1646125965
,,,
11,0.336606354,0.360012352,1646125965
,,,
12,0.323571324,0.324951231,1646125965
,,,
13,0.327390522,0.509253442,1646125965
,,,
14,0.304858416,0.438049078,1646125965
,,,
15,0.291167021,0.395304263,1646125965
,,,
16,0.278098017,0.359571487,1646125965
,,,
17,0.299444705,0.547159672,1646125965
,,,
18,0.257121503,0.512985826,1646125965
,,,
19,0.227289766,0.49195385,1646125965
,,,
0,0.393478155,0.691501141,1646125965
,,,
1,0.445731312,0.631394684,1646125965
,,,
2,0.478144854,0.560810745,1646125965
,,,
3,0.498745084,0.503433466,1646125965
,,,
4,0.520076334,0.459519923,1646125965
,,,
5,0.405406713,0.479738563,1646125965
,,,
6,0.412502021,0.402545035,1646125965
,,,
7,0.413926661,0.353040338,1646125965
,,,
8,0.411040068,0.314477354,1646125965
,,,
9,0.361527801,0.48659116,1646125965
,,,
10,0.348101616,0.405268878,1646125965
,,,
11,0.336606354,0.360012352,1646125965
,,,
12,0.323571324,0.324951231,1646125965
,,,
13,0.327390522,0.509253442,1646125965
,,,
14,0.304858416,0.438049078,1646125965
,,,
15,0.291167021,0.395304263,1646125965
,,,
16,0.278098017,0.359571487,1646125965
,,,
17,0.299444705,0.547159672,1646125965
,,,
18,0.257121503,0.512985826,1646125965
,,,
19,0.227289766,0.49195385,1646125965
,,,
0,0.393478155,0.691501141,1646125965
,,,
1,0.445731312,0.631394684,1646125965
,,,
2,0.478144854,0.560810745,1646125965
,,,
3,0.498745084,0.503433466,1646125965
,,,
4,0.520076334,0.459519923,1646125965
,,,
5,0.405406713,0.479738563,1646125965
,,,
6,0.412502021,0.402545035,1646125965
,,,
7,0.413926661,0.353040338,1646125965
,,,
8,0.411040068,0.314477354,1646125965
,,,
9,0.361527801,0.48659116,1646125965
,,,
10,0.348101616,0.405268878,1646125965
,,,
11,0.336606354,0.360012352,1646125965
,,,
12,0.323571324,0.324951231,1646125965
,,,
13,0.327390522,0.509253442,1646125965
,,,
14,0.304858416,0.438049078,1646125965
,,,
15,0.291167021,0.395304263,1646125965
,,,
16,0.278098017,0.359571487,1646125965
,,,
17,0.299444705,0.547159672,1646125965
,,,
18,0.257121503,0.512985826,1646125965
,,,
19,0.227289766,0.49195385,1646125965
,,,
0,0.393478155,0.691501141,1646125965
,,,
1,0.445731312,0.631394684,1646125965
,,,
2,0.478144854,0.560810745,1646125965
,,,
3,0.498745084,0.503433466,1646125965
,,,
4,0.520076334,0.459519923,1646125965
,,,
5,0.405406713,0.479738563,1646125965
,,,
6,0.412502021,0.402545035,1646125965
,,,
7,0.413926661,0.353040338,1646125965
,,,
8,0.411040068,0.314477354,1646125965
,,,
9,0.361527801,0.48659116,1646125965
,,,
10,0.348101616,0.405268878,1646125965
,,,
11,0.336606354,0.360012352,1646125965
,,,
12,0.323571324,0.324951231,1646125965
,,,
13,0.327390522,0.509253442,1646125965
,,,
14,0.304858416,0.438049078,1646125965
,,,
15,0.291167021,0.395304263,1646125965
,,,
16,0.278098017,0.359571487,1646125965
,,,
17,0.299444705,0.547159672,1646125965
,,,
18,0.257121503,0.512985826,1646125965
,,,
19,0.227289766,0.49195385,1646125965
,,,
0,0.393478155,0.691501141,1646125965
,,,
1,0.445731312,0.631394684,1646125965
,,,
2,0.478144854,0.560810745,1646125965
,,,
3,0.498745084,0.503433466,1646125965
,,,
4,0.520076334,0.459519923,1646125965
,,,
5,0.405406713,0.479738563,1646125965
,,,
6,0.412502021,0.402545035,1646125965
,,,
7,0.413926661,0.353040338,1646125965
,,,
8,0.411040068,0.314477354,1646125965
,,,
9,0.361527801,0.48659116,1646125965
,,,
10,0.348101616,0.405268878,1646125965
,,,
11,0.336606354,0.360012352,1646125965
,,,
12,0.323571324,0.324951231,1646125965
,,,
13,0.327390522,0.509253442,1646125965
,,,
14,0.304858416,0.438049078,1646125965
,,,
15,0.291167021,0.395304263,1646125965
,,,
16,0.278098017,0.359571487,1646125965
,,,
17,0.299444705,0.547159672,1646125965
,,,
18,0.257121503,0.512985826,1646125965
,,,
19,0.227289766,0.49195385,1646125965
,,,
0,0.353106767,0.715520144,1646125965
,,,
1,0.409240842,0.650996923,1646125965
,,,
2,0.443245858,0.579207182,1646125965
,,,
3,0.461846948,0.518845201,1646125965
,,,
4,0.480490625,0.472273916,1646125965
,,,
5,0.367162943,0.495214045,1646125965
,,,
6,0.370596975,0.411581814,1646125965
,,,
7,0.371107757,0.363768637,1646125965
,,,
8,0.367669493,0.326338232,1646125965
,,,
9,0.322503328,0.50499779,1646125965
,,,
10,0.30796805,0.424939841,1646125965
,,,
11,0.296689272,0.37723273,1646125965
,,,
12,0.285492688,0.344570816,1646125965
,,,
13,0.286635578,0.531852841,1646125965
,,,
14,0.263833463,0.462324142,1646125965
,,,
15,0.251571715,0.418212146,1646125965
,,,
16,0.240631267,0.382557571,1646125965
,,,
17,0.256062418,0.575438976,1646125965
,,,
18,0.217753068,0.53941226,1646125965
,,,
19,0.190572768,0.517165959,1646125965
,,,
0,0.353106767,0.715520144,1646125965
,,,
1,0.409240842,0.650996923,1646125965
,,,
2,0.443245858,0.579207182,1646125965
,,,
3,0.461846948,0.518845201,1646125965
,,,
4,0.480490625,0.472273916,1646125965
,,,
5,0.367162943,0.495214045,1646125965
,,,
6,0.370596975,0.411581814,1646125965
,,,
7,0.371107757,0.363768637,1646125965
,,,
8,0.367669493,0.326338232,1646125965
,,,
9,0.322503328,0.50499779,1646125965
,,,
10,0.30796805,0.424939841,1646125965
,,,
11,0.296689272,0.37723273,1646125965
,,,
12,0.285492688,0.344570816,1646125965
,,,
13,0.286635578,0.531852841,1646125965
,,,
14,0.263833463,0.462324142,1646125965
,,,
15,0.251571715,0.418212146,1646125965
,,,
16,0.240631267,0.382557571,1646125965
,,,
17,0.256062418,0.575438976,1646125965
,,,
18,0.217753068,0.53941226,1646125965
,,,
19,0.190572768,0.517165959,1646125965
,,,
0,0.353106767,0.715520144,1646125965
,,,
1,0.409240842,0.650996923,1646125965
,,,
2,0.443245858,0.579207182,1646125965
,,,
3,0.461846948,0.518845201,1646125965
,,,
4,0.480490625,0.472273916,1646125965
,,,
5,0.367162943,0.495214045,1646125965
,,,
6,0.370596975,0.411581814,1646125965
,,,
7,0.371107757,0.363768637,1646125965
,,,
8,0.367669493,0.326338232,1646125965
,,,
9,0.322503328,0.50499779,1646125965
,,,
10,0.30796805,0.424939841,1646125965
,,,
11,0.296689272,0.37723273,1646125965
,,,
12,0.285492688,0.344570816,1646125965
,,,
13,0.286635578,0.531852841,1646125965
,,,
14,0.263833463,0.462324142,1646125965
,,,
15,0.251571715,0.418212146,1646125965
,,,
16,0.240631267,0.382557571,1646125965
,,,
17,0.256062418,0.575438976,1646125965
,,,
18,0.217753068,0.53941226,1646125965
,,,
19,0.190572768,0.517165959,1646125965
,,,
0,0.353106767,0.715520144,1646125965
,,,
1,0.409240842,0.650996923,1646125965
,,,
2,0.443245858,0.579207182,1646125965
,,,
3,0.461846948,0.518845201,1646125965
,,,
4,0.480490625,0.472273916,1646125965
,,,
5,0.367162943,0.495214045,1646125965
,,,
6,0.370596975,0.411581814,1646125965
,,,
7,0.371107757,0.363768637,1646125965
,,,
8,0.367669493,0.326338232,1646125965
,,,
9,0.322503328,0.50499779,1646125965
,,,
10,0.30796805,0.424939841,1646125965
,,,
11,0.296689272,0.37723273,1646125965
,,,
12,0.285492688,0.344570816,1646125965
,,,
13,0.286635578,0.531852841,1646125965
,,,
14,0.263833463,0.462324142,1646125965
,,,
15,0.251571715,0.418212146,1646125965
,,,
16,0.240631267,0.382557571,1646125965
,,,
17,0.256062418,0.575438976,1646125965
,,,
18,0.217753068,0.53941226,1646125965
,,,
19,0.190572768,0.517165959,1646125965
,,,
0,0.353106767,0.715520144,1646125965
,,,
1,0.409240842,0.650996923,1646125965
,,,
2,0.443245858,0.579207182,1646125965
,,,
3,0.461846948,0.518845201,1646125965
,,,
4,0.480490625,0.472273916,1646125965
,,,
5,0.367162943,0.495214045,1646125965
,,,
6,0.370596975,0.411581814,1646125965
,,,
7,0.371107757,0.363768637,1646125965
,,,
8,0.367669493,0.326338232,1646125965
,,,
9,0.322503328,0.50499779,1646125965
,,,
10,0.30796805,0.424939841,1646125965
,,,
11,0.296689272,0.37723273,1646125965
,,,
12,0.285492688,0.344570816,1646125965
,,,
13,0.286635578,0.531852841,1646125965
,,,
14,0.263833463,0.462324142,1646125965
,,,
15,0.251571715,0.418212146,1646125965
,,,
16,0.240631267,0.382557571,1646125965
,,,
17,0.256062418,0.575438976,1646125965
,,,
18,0.217753068,0.53941226,1646125965
,,,
19,0.190572768,0.517165959,1646125965
,,,
0,0.355565071,0.718615294,1646125965
,,,
1,0.411060184,0.655814946,1646125965
,,,
2,0.43931368,0.581229448,1646125965
,,,
3,0.455086321,0.521471798,1646125965
,,,
4,0.476808429,0.476521879,1646125965
,,,
5,0.360465825,0.499455005,1646125965
,,,
6,0.364362001,0.418937892,1646125965
,,,
7,0.364039034,0.36949113,1646125965
,,,
8,0.359694391,0.330260694,1646125965
,,,
9,0.315122604,0.511282623,1646125965
,,,
10,0.301904142,0.431978852,1646125965
,,,
11,0.289937884,0.385640144,1646125965
,,,
12,0.277812004,0.351519823,1646125965
,,,
13,0.280376762,0.538560331,1646125965
,,,
14,0.257557869,0.468892366,1646125965
,,,
15,0.244317919,0.425057352,1646125965
,,,
16,0.233079448,0.388494968,1646125965
,,,
17,0.253147513,0.581013918,1646125965
,,,
18,0.211109623,0.546857417,1646125965
,,,
19,0.181768224,0.523320675,1646125965
,,,
0,0.355565071,0.718615294,1646125965
,,,
1,0.411060184,0.655814946,1646125965
,,,
2,0.43931368,0.581229448,1646125965
,,,
3,0.455086321,0.521471798,1646125965
,,,
4,0.476808429,0.476521879,1646125965
,,,
5,0.360465825,0.499455005,1646125965
,,,
6,0.364362001,0.418937892,1646125965
,,,
7,0.364039034,0.36949113,1646125965
,,,
8,0.359694391,0.330260694,1646125965
,,,
9,0.315122604,0.511282623,1646125965
,,,
10,0.301904142,0.431978852,1646125965
,,,
11,0.289937884,0.385640144,1646125965
,,,
12,0.277812004,0.351519823,1646125965
,,,
13,0.280376762,0.538560331,1646125965
,,,
14,0.257557869,0.468892366,1646125965
,,,
15,0.244317919,0.425057352,1646125965
,,,
16,0.233079448,0.388494968,1646125965
,,,
17,0.253147513,0.581013918,1646125965
